date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:00	891/891	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-14072021/feed/	D:/Desktop/web/web/baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-14072021/feed/index.html	(from http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-14072021/)
14:39:01	2682/2682	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:39:00%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fbaogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-14072021%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed50a3	(from http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-14072021/)
14:39:02	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:39:01%20GMT	http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-14072021/;	D:/Desktop/web/web/baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-14072021/;.315.delayed	(from http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-14072021/)
14:39:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:39:02%20GMT	http://baogam.com/?p=5444	D:/Desktop/web/web/baogam.com/index40ed.html	(from http://baogam.com/thong-bao-kho-phan-phoi-sai-gon-thuc-hien-gian-cach-xa-hoi/)
14:39:03	907/907	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/thong-bao-kho-phan-phoi-sai-gon-thuc-hien-gian-cach-xa-hoi/feed/	D:/Desktop/web/web/baogam.com/thong-bao-kho-phan-phoi-sai-gon-thuc-hien-gian-cach-xa-hoi/feed/index.html	(from http://baogam.com/thong-bao-kho-phan-phoi-sai-gon-thuc-hien-gian-cach-xa-hoi/)
14:39:03	2618/2618	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:39:02%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fthong-bao-kho-phan-phoi-sai-gon-thuc-hien-gian-cach-xa-hoi%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embedecf4.json	(from http://baogam.com/thong-bao-kho-phan-phoi-sai-gon-thuc-hien-gian-cach-xa-hoi/)
14:39:04	2743/2743	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:39:03%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fthong-bao-kho-phan-phoi-sai-gon-thuc-hien-gian-cach-xa-hoi%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed97b0	(from http://baogam.com/thong-bao-kho-phan-phoi-sai-gon-thuc-hien-gian-cach-xa-hoi/)
14:39:05	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:39:04%20GMT	http://baogam.com/thong-bao-kho-phan-phoi-sai-gon-thuc-hien-gian-cach-xa-hoi/;	D:/Desktop/web/web/baogam.com/thong-bao-kho-phan-phoi-sai-gon-thuc-hien-gian-cach-xa-hoi/;.318.delayed	(from http://baogam.com/thong-bao-kho-phan-phoi-sai-gon-thuc-hien-gian-cach-xa-hoi/)
14:39:07	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652340277&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/main7d43.css	(from http://baogam.com/thong-bao-vv-khu-kho-loc-dien-tp-hcm-thuc-hien-dan-cach-xa-hoi/)
14:39:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:39:07%20GMT	http://baogam.com/?p=5441	D:/Desktop/web/web/baogam.com/index3de3.html	(from http://baogam.com/thong-bao-vv-khu-kho-loc-dien-tp-hcm-thuc-hien-dan-cach-xa-hoi/)
14:39:09	921/921	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/thong-bao-vv-khu-kho-loc-dien-tp-hcm-thuc-hien-dan-cach-xa-hoi/feed/	D:/Desktop/web/web/baogam.com/thong-bao-vv-khu-kho-loc-dien-tp-hcm-thuc-hien-dan-cach-xa-hoi/feed/index.html	(from http://baogam.com/thong-bao-vv-khu-kho-loc-dien-tp-hcm-thuc-hien-dan-cach-xa-hoi/)
14:39:09	2632/2632	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:39:07%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fthong-bao-vv-khu-kho-loc-dien-tp-hcm-thuc-hien-dan-cach-xa-hoi%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed66c9.json	(from http://baogam.com/thong-bao-vv-khu-kho-loc-dien-tp-hcm-thuc-hien-dan-cach-xa-hoi/)
14:39:10	2763/2763	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:39:09%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fthong-bao-vv-khu-kho-loc-dien-tp-hcm-thuc-hien-dan-cach-xa-hoi%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed6f5c	(from http://baogam.com/thong-bao-vv-khu-kho-loc-dien-tp-hcm-thuc-hien-dan-cach-xa-hoi/)
14:39:11	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:39:09%20GMT	http://baogam.com/thong-bao-vv-khu-kho-loc-dien-tp-hcm-thuc-hien-dan-cach-xa-hoi/;	D:/Desktop/web/web/baogam.com/thong-bao-vv-khu-kho-loc-dien-tp-hcm-thuc-hien-dan-cach-xa-hoi/;.31c.delayed	(from http://baogam.com/thong-bao-vv-khu-kho-loc-dien-tp-hcm-thuc-hien-dan-cach-xa-hoi/)
14:39:12	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652340278&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/mainb4b7.css	(from http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-17062021/)
14:39:14	891/891	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-17062021/feed/	D:/Desktop/web/web/baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-17062021/feed/index.html	(from http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-17062021/)
14:39:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:39:12%20GMT	http://baogam.com/?p=5436	D:/Desktop/web/web/baogam.com/index10c3.html	(from http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-17062021/)
14:39:14	2560/2560	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:39:12%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fbaogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-17062021%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed5b91.json	(from http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-17062021/)
14:39:15	2682/2682	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:39:14%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fbaogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-17062021%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed9e48	(from http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-17062021/)
14:39:17	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:39:15%20GMT	http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-17062021/;	D:/Desktop/web/web/baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-17062021/;.320.delayed	(from http://baogam.com/baogam-thong-bao-dieu-chinh-giam-ty-gia-ngay-17062021/)
14:39:17	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652340281&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/maina4c9.css	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-30052021/)
14:39:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:39:18%20GMT	http://baogam.com/?p=5433	D:/Desktop/web/web/baogam.com/indexcd6b.html	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-30052021/)
14:39:19	890/890	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-30052021/feed/	D:/Desktop/web/web/baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-30052021/feed/index.html	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-30052021/)
14:39:19	2560/2560	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:39:18%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fbaogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-30052021%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed9dfa.json	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-30052021/)
14:39:21	2679/2679	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:39:20%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fbaogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-30052021%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed1073	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-30052021/)
14:39:22	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:39:21%20GMT	http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-30052021/;	D:/Desktop/web/web/baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-30052021/;.324.delayed	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-30052021/)
14:39:23	2560/2560	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:39:22%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fbaogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-25052021%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed16be.json	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-25052021/)
14:39:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:39:23%20GMT	http://baogam.com/?p=5429	D:/Desktop/web/web/baogam.com/indexf76c.html	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-25052021/)
14:39:23	890/890	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-25052021/feed/	D:/Desktop/web/web/baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-25052021/feed/index.html	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-25052021/)
14:39:24	2679/2679	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:39:24%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fbaogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-25052021%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed15b8	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-25052021/)
14:39:25	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:39:24%20GMT	http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-25052021/;	D:/Desktop/web/web/baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-25052021/;.327.delayed	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-25052021/)
14:39:26	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652340282&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/maina8c4.css	(from http://baogam.com/category/thong-bao-bao-gam/page/17/)
14:39:30	20740/20740	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:39:26%20GMT	http://baogam.com/tb-dieu-chinh-giam-ty-gia-dong-ndt-ngay-21092019/	D:/Desktop/web/web/baogam.com/tb-dieu-chinh-giam-ty-gia-dong-ndt-ngay-21092019/index.html	(from http://baogam.com/category/thong-bao-bao-gam/page/17/)
14:39:30	20756/20756	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:39:26%20GMT	http://baogam.com/tb-dieu-chinh-tang-ty-gia-dong-ndt-ngay-15092019/	D:/Desktop/web/web/baogam.com/tb-dieu-chinh-tang-ty-gia-dong-ndt-ngay-15092019/index.html	(from http://baogam.com/category/thong-bao-bao-gam/page/17/)
14:39:30	21743/21743	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:39:26%20GMT	http://baogam.com/thong-bao-lich-to-chuc-hoat-dong-tap-the-tu-0609-08092019/	D:/Desktop/web/web/baogam.com/thong-bao-lich-to-chuc-hoat-dong-tap-the-tu-0609-08092019/index.html	(from http://baogam.com/category/thong-bao-bao-gam/page/17/)
14:39:32	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:39:30%20GMT	http://baogam.com/category/thong-bao-bao-gam/page/17/;	D:/Desktop/web/web/baogam.com/category/thong-bao-bao-gam/page/17/;.329.delayed	(from http://baogam.com/category/thong-bao-bao-gam/page/17/)
14:39:33	21363/21363	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:39:31%20GMT	http://baogam.com/thong-bao-nghi-le-quoc-khanh-02092019/	D:/Desktop/web/web/baogam.com/thong-bao-nghi-le-quoc-khanh-02092019/index.html	(from http://baogam.com/category/thong-bao-bao-gam/page/17/)
14:39:33	20739/20739	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:39:31%20GMT	http://baogam.com/tb-dieu-chinh-giam-ty-gia-dong-ndt-ngay-29082019/	D:/Desktop/web/web/baogam.com/tb-dieu-chinh-giam-ty-gia-dong-ndt-ngay-29082019/index.html	(from http://baogam.com/category/thong-bao-bao-gam/page/17/)
14:39:35	21613/21613	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:39:32%20GMT	http://baogam.com/tb-bo-sung-them-cap-do-vip-danh-cho-khach-hang-thanh-vien-than-thiet/	D:/Desktop/web/web/baogam.com/tb-bo-sung-them-cap-do-vip-danh-cho-khach-hang-thanh-vien-than-thiet/index.html	(from http://baogam.com/category/thong-bao-bao-gam/page/17/)
14:39:36	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652340284&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/main3f08.css	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-21052021/)
14:39:38	20866/20866	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:39:34%20GMT	http://baogam.com/tb-dieu-chinh-giam-ty-gia-dong-ndt-ngay-22082019/	D:/Desktop/web/web/baogam.com/tb-dieu-chinh-giam-ty-gia-dong-ndt-ngay-22082019/index.html	(from http://baogam.com/category/thong-bao-bao-gam/page/17/)
14:39:38	23574/23574	---MC-	200	added ('OK')	text/html	date:Thu,%2012%20May%202022%2007:39:34%20GMT	http://baogam.com/thong-bao-ct-uu-dai-mung-tet-doan-vien-giam-tien-cuoc-phi/	D:/Desktop/web/web/baogam.com/thong-bao-ct-uu-dai-mung-tet-doan-vien-giam-tien-cuoc-phi/index.html	(from http://baogam.com/category/thong-bao-bao-gam/page/17/)
14:39:38	890/890	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-21052021/feed/	D:/Desktop/web/web/baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-21052021/feed/index.html	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-21052021/)
14:39:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:39:38%20GMT	http://baogam.com/?p=5427	D:/Desktop/web/web/baogam.com/index1e80.html	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-21052021/)
14:39:40	2560/2560	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:39:38%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fbaogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-21052021%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embedcd33.json	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-21052021/)
14:39:40	2679/2679	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:39:40%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fbaogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-21052021%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed9fa6	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-21052021/)
14:39:41	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:39:40%20GMT	http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-21052021/;	D:/Desktop/web/web/baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-21052021/;.32d.delayed	(from http://baogam.com/baogam-thong-bao-dieu-chinh-tang-ty-gia-ngay-21052021/)
14:39:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:39:42%20GMT	http://baogam.com/?p=5411	D:/Desktop/web/web/baogam.com/indexa548.html	(from http://baogam.com/thong-bao-thay-doi-so-tai-khoan-ngan-hang-giao-dich-tren-baogam-com/)
14:39:43	2648/2648	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:39:42%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fthong-bao-thay-doi-so-tai-khoan-ngan-hang-giao-dich-tren-baogam-com%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embede3df.json	(from http://baogam.com/thong-bao-thay-doi-so-tai-khoan-ngan-hang-giao-dich-tren-baogam-com/)
14:39:43	933/933	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/thong-bao-thay-doi-so-tai-khoan-ngan-hang-giao-dich-tren-baogam-com/feed/	D:/Desktop/web/web/baogam.com/thong-bao-thay-doi-so-tai-khoan-ngan-hang-giao-dich-tren-baogam-com/feed/index.html	(from http://baogam.com/thong-bao-thay-doi-so-tai-khoan-ngan-hang-giao-dich-tren-baogam-com/)
14:39:44	2776/2776	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:39:43%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fthong-bao-thay-doi-so-tai-khoan-ngan-hang-giao-dich-tren-baogam-com%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embedcc31	(from http://baogam.com/thong-bao-thay-doi-so-tai-khoan-ngan-hang-giao-dich-tren-baogam-com/)
14:39:45	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:39:44%20GMT	http://baogam.com/thong-bao-thay-doi-so-tai-khoan-ngan-hang-giao-dich-tren-baogam-com/;	D:/Desktop/web/web/baogam.com/thong-bao-thay-doi-so-tai-khoan-ngan-hang-giao-dich-tren-baogam-com/;.331.delayed	(from http://baogam.com/thong-bao-thay-doi-so-tai-khoan-ngan-hang-giao-dich-tren-baogam-com/)
14:39:46	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652340285&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/maindc4a.css	(from http://baogam.com/thong-bao-tam-dung-ho-tro-chat-truc-tuyen-buoi-toi-tu-thu-6-den-chu-nhat/)
14:39:47	962/962	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/thong-bao-tam-dung-ho-tro-chat-truc-tuyen-buoi-toi-tu-thu-6-den-chu-nhat/feed/	D:/Desktop/web/web/baogam.com/thong-bao-tam-dung-ho-tro-chat-truc-tuyen-buoi-toi-tu-thu-6-den-chu-nhat/feed/index.html	(from http://baogam.com/thong-bao-tam-dung-ho-tro-chat-truc-tuyen-buoi-toi-tu-thu-6-den-chu-nhat/)
14:39:48	2748/2748	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:39:47%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fthong-bao-tam-dung-ho-tro-chat-truc-tuyen-buoi-toi-tu-thu-6-den-chu-nhat%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed30b2.json	(from http://baogam.com/thong-bao-tam-dung-ho-tro-chat-truc-tuyen-buoi-toi-tu-thu-6-den-chu-nhat/)
14:39:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:39:48%20GMT	http://baogam.com/?p=5409	D:/Desktop/web/web/baogam.com/index7394.html	(from http://baogam.com/thong-bao-tam-dung-ho-tro-chat-truc-tuyen-buoi-toi-tu-thu-6-den-chu-nhat/)
14:39:49	2930/2930	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:39:48%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fthong-bao-tam-dung-ho-tro-chat-truc-tuyen-buoi-toi-tu-thu-6-den-chu-nhat%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed996d	(from http://baogam.com/thong-bao-tam-dung-ho-tro-chat-truc-tuyen-buoi-toi-tu-thu-6-den-chu-nhat/)
14:39:50	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:39:49%20GMT	http://baogam.com/thong-bao-tam-dung-ho-tro-chat-truc-tuyen-buoi-toi-tu-thu-6-den-chu-nhat/;	D:/Desktop/web/web/baogam.com/thong-bao-tam-dung-ho-tro-chat-truc-tuyen-buoi-toi-tu-thu-6-den-chu-nhat/;.335.delayed	(from http://baogam.com/thong-bao-tam-dung-ho-tro-chat-truc-tuyen-buoi-toi-tu-thu-6-den-chu-nhat/)
14:39:51	38019/38019	---M--	200	added ('OK')	text/css	etag:%2263d75-9483-55c96b4757680%22	http://baogam.com/wp-content/themes/baogam/assets/css/main.css?v=1652340287&ver=4.8.2	D:/Desktop/web/web/baogam.com/wp-content/themes/baogam/assets/css/mainecb9.css	(from http://baogam.com/thong-bao-dieu-chinh-thoi-gian-luu-kho-hang-hoa-tai-kho-phan-phoi-viet-nam/)
14:39:52	958/958	---M--	200	added ('OK')	application/rss+xml	etag:%22f87f0534a2fca59997b3ae4228141dbf%22	http://baogam.com/thong-bao-dieu-chinh-thoi-gian-luu-kho-hang-hoa-tai-kho-phan-phoi-viet-nam/feed/	D:/Desktop/web/web/baogam.com/thong-bao-dieu-chinh-thoi-gian-luu-kho-hang-hoa-tai-kho-phan-phoi-viet-nam/feed/index.html	(from http://baogam.com/thong-bao-dieu-chinh-thoi-gian-luu-kho-hang-hoa-tai-kho-phan-phoi-viet-nam/)
14:39:52	2713/2713	---M--	200	added ('OK')	application/json	date:Thu,%2012%20May%202022%2007:39:51%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fthong-bao-dieu-chinh-thoi-gian-luu-kho-hang-hoa-tai-kho-phan-phoi-viet-nam%2F	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed349b.json	(from http://baogam.com/thong-bao-dieu-chinh-thoi-gian-luu-kho-hang-hoa-tai-kho-phan-phoi-viet-nam/)
14:39:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20May%202022%2007:39:52%20GMT	http://baogam.com/?p=5402	D:/Desktop/web/web/baogam.com/index28ec.html	(from http://baogam.com/thong-bao-dieu-chinh-thoi-gian-luu-kho-hang-hoa-tai-kho-phan-phoi-viet-nam/)
14:39:53	2856/2856	---M--	200	added ('OK')	text/xml	date:Thu,%2012%20May%202022%2007:39:52%20GMT	http://baogam.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbaogam.com%2Fthong-bao-dieu-chinh-thoi-gian-luu-kho-hang-hoa-tai-kho-phan-phoi-viet-nam%2F&format=xml	D:/Desktop/web/web/baogam.com/wp-json/oembed/1.0/embed2544	(from http://baogam.com/thong-bao-dieu-chinh-thoi-gian-luu-kho-hang-hoa-tai-kho-phan-phoi-viet-nam/)
14:39:54	20651/20651	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2012%20May%202022%2007:39:53%20GMT	http://baogam.com/thong-bao-dieu-chinh-thoi-gian-luu-kho-hang-hoa-tai-kho-phan-phoi-viet-nam/;	D:/Desktop/web/web/baogam.com/thong-bao-dieu-chinh-thoi-gian-luu-kho-hang-hoa-tai-kho-phan-phoi-viet-nam/;.339.delayed	(from http://baogam.com/thong-bao-dieu-chinh-thoi-gian-luu-kho-hang-hoa-tai-kho-phan-phoi-viet-nam/)
14:39:54	65288/65288	---M--	200	added ('OK')	image/png	etag:%2242508-ff08-5c246b1fd6e03%22	http://baogam.com/wp-content/uploads/2021/05/BG-1.png	D:/Desktop/web/web/baogam.com/wp-content/uploads/2021/05/BG-1.png	(from http://baogam.com/thong-bao-thay-doi-so-tai-khoan-ngan-hang-giao-dich-tren-baogam-com/)
